ID	SYMBOL	GENE_PRODUCT_NAME	GO_TERM	GO EVIDENCE CODE	REFERENCE	SUPERCLASS
https://identifiers.org/uniprot:P21274	Bmp2	Bone morphogenetic protein 2	GO:0001649	IGI	PMID:16109715	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P21274	Bmp2	Bone morphogenetic protein 2	GO:0001649	IDA	PMID:19208758	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P21274	Bmp2	Bone morphogenetic protein 2	GO:0001649	IGI	PMID:19208758	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P21274	Bmp2	Bone morphogenetic protein 2	GO:0001649	IDA	PMID:19213727	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P21274	Bmp2	Bone morphogenetic protein 2	GO:0001649	IGI	PMID:19213727	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P21275	Bmp4	Bone morphogenetic protein 4	GO:0001649	IDA	PMID:15381701	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23242	Gja1	Gap junction alpha-1 protein	GO:0001649	IMP	PMID:12606326	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23242	Gja1	Gap junction alpha-1 protein	GO:0001649	IMP	PMID:21934140	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P26687	Twist1	Twist-related protein 1	GO:0001649	IMP	PMID:15030764	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27467	Wnt3a	Protein Wnt-3a	GO:0001649	IGI	PMID:16581771	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P28301	Lox	Protein-lysine 6-oxidase	GO:0001649	IMP	PMID:19458888	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31750	Akt1	RAC-alpha serine/threonine-protein kinase	GO:0001649	IGI	PMID:19208758	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41139	Id4	DNA-binding protein inhibitor ID-4	GO:0001649	IMP	PMID:20628571	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P47930	Fosl2	Fos-related antigen 2	GO:0001649	IMP	PMID:20837772	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P47930	Fosl2	Fos-related antigen 2	GO:0001649	IMP	PMID:30181393	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P48615	Wnt11	Protein Wnt-11	GO:0001649	IGI	PMID:19213727	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P54130	Fgf9	Fibroblast growth factor 9	GO:0001649	IMP	PMID:17544391	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P56726	Smo	Protein smoothened	GO:0001649	IMP	PMID:14973297	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P70340	Smad1	Mothers against decapentaplegic homolog 1	GO:0002051	IGI	PMID:15150273	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P70390	Shox2	Short stature homeobox protein 2	GO:0001649	IMP	PMID:18514492	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P84244	H3-3a	Histone H3.3	GO:0001649	IGI	PMID:22705305	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97454	Smad5	Mothers against decapentaplegic homolog 5	GO:0002051	IGI	PMID:15150273	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97812	Ihh	Indian hedgehog protein	GO:0001649	IMP	PMID:14973297	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97812	Ihh	Indian hedgehog protein	GO:0001649	IDA	PMID:25639508	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97812	Ihh	Indian hedgehog protein	GO:0001649	IMP	PMID:25639508	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97812	Ihh	Indian hedgehog protein	GO:0001649	IGI	PMID:25639508	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q04690	Nf1	Neurofibromin	GO:0001649	IMP	PMID:16893911	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q04886	Sox8	Transcription factor SOX-8	GO:0001649	IMP	PMID:15753123	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08024	Cbfb	Core-binding factor subunit beta	GO:0001649	IMP	PMID:12434156	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08775	Runx2	Runt-related transcription factor 2	GO:0001649	IMP	PMID:15389629	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08775	Runx2	Runt-related transcription factor 2	GO:0001649	IGI	PMID:15565649	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08775	Runx2	Runt-related transcription factor 2	GO:0001649	IGI	PMID:16099986	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08775	Runx2	Runt-related transcription factor 2	GO:0002051	IGI	PMID:15150273	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q09163	Dlk1	Protein delta homolog 1	GO:0001649	IMP	PMID:21308776	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q0VGT2	Gli2	Zinc finger protein GLI2	GO:0001649	IGI	PMID:22771375	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61488	Dhh	Desert hedgehog protein	GO:0001649	IDA	PMID:25639508	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61666	Hira	Protein HIRA	GO:0001649	IGI	PMID:22705305	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q63943	Mef2d	Myocyte-specific enhancer factor 2D	GO:0001649	IGI	PMID:17336904	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BFU0	Rspo2	R-spondin-2	GO:0001649	IGI	PMID:19213727	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CFN5	Mef2c	Myocyte-specific enhancer factor 2C	GO:0001649	IGI	PMID:17336904	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CFU8	Tp53inp2	Tumor protein p53-inducible nuclear protein 2	GO:0001649	IMP	PMID:21467300	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K057	Ift80	Intraflagellar transport protein 80 homolog	GO:0001649	IMP	PMID:22771375	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K057	Ift80	Intraflagellar transport protein 80 homolog	GO:0001649	IGI	PMID:22771375	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K057	Ift80	Intraflagellar transport protein 80 homolog	GO:0001649	IMP	PMID:26996322	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R138	Tmem119	Transmembrane protein 119	GO:0001649	IDA	PMID:21239498	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R138	Tmem119	Transmembrane protein 119	GO:0001649	IMP	PMID:21239498	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VI67	Sp7	Transcription factor Sp7	GO:0001649	IMP	PMID:11792318	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91WL8	Wwox	WW domain-containing oxidoreductase	GO:0001649	IMP	PMID:18487609	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99MU3	Adar	Double-stranded RNA-specific adenosine deaminase	GO:0001649	IMP	PMID:23123729	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9CQE6	Asf1a	Histone chaperone ASF1A	GO:0001649	IGI	PMID:22705305	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D030	Twist2	Twist-related protein 2	GO:0001649	IMP	PMID:15030764	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9EPK5	Wwtr1	WW domain-containing transcription regulator protein 1	GO:0001649	IMP	PMID:16099986	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9EPK5	Wwtr1	WW domain-containing transcription regulator protein 1	GO:0001649	IGI	PMID:16099986	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WV56	Gdf2	Growth/differentiation factor 2	GO:0001649	IGI	PMID:15161906	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WV56	Gdf2	Growth/differentiation factor 2	GO:0001649	IGI	PMID:18986983	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z0E2	Chrd	Chordin	GO:0001649	IDA	PMID:15381701	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O35740	Cited2	Cbp/p300-interacting transactivator 2	GO:0002521	IMP	PMID:17644732	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41136	Id2	DNA-binding protein inhibitor ID-2	GO:0002521	IMP	PMID:12532109	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q5SUC9	Sco1	Protein SCO1 homolog, mitochondrial	GO:0002521	IMP	PMID:36301669	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CFY5	Cox10	Protoheme IX farnesyltransferase, mitochondrial	GO:0002521	IMP	PMID:36301669	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99M07	Coa5	Cytochrome c oxidase assembly factor 5	GO:0002521	IMP	PMID:36301669	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9JM73	Srf	Serum response factor	GO:0002521	IMP	PMID:20709909	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q60722	Tcf4	Transcription factor 4	GO:0042118	IDA	PMID:20231428	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A0U1RNP3	Zfp950	Zinc finger protein 950	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A0U1RP12	Zfp950	KRAB domain-containing protein	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A0U1RPH0	Zfp950	KRAB domain-containing protein	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A0U1RPR9	Zfp950	KRAB domain-containing protein	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A0U1RQ46	Zfp950	Zinc finger protein 950	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A1L1SUI3	Slc37a4	Major facilitator superfamily (MFS) profile domain-containing protein	GO:0035166	IMP	PMID:12925567	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A1L1SUV7	Slc37a4	Major facilitator superfamily (MFS) profile domain-containing protein	GO:0035166	IMP	PMID:12925567	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A1L1SV42	Slc37a4	Solute carrier family 37 (glucose-6-phosphate transporter), member 4	GO:0035166	IMP	PMID:12925567	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q634	Myo1e	Unconventional myosin-Ie	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q634	Myo1e	Unconventional myosin-Ie	GO:0035166	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O08538	Angpt1	Angiopoietin-1	GO:0030097	IDA	PMID:15260986	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O09039	Sh2b3	SH2B adapter protein 3	GO:0030097	IMP	PMID:11805142	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O09039	Sh2b3	SH2B adapter protein 3	GO:0035162	IDA	PMID:14612394	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O09039	Sh2b3	SH2B adapter protein 3	GO:0035162	IMP	PMID:14612394	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O09100	Gata2	Endothelial transcription factor GATA-2	GO:0060216	IMP	PMID:8078582	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O09100	Gata2	Endothelial transcription factor GATA-2	GO:0060216	IMP	PMID:9822612	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O70477	Pknox1	Homeobox protein PKNOX1	GO:0030097	IMP	PMID:17904118	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O70494	Sp3	Transcription factor Sp3	GO:0060216	IGI	PMID:17584888	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88244	Zfp950	C2H2-type domain-containing protein	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88559	Men1	Menin	GO:0030097	IMP	PMID:16415155	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O89090	Sp1	Transcription factor Sp1	GO:0060216	IGI	PMID:17584888	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P02088	Hbb-b1	Hemoglobin subunit beta-1	GO:0030097	IMP	PMID:12127975	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P05532	Kit	Mast/stem cell growth factor receptor Kit	GO:0030097	IMP	PMID:11805142	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P07903	Ercc1	DNA excision repair protein ERCC-1	GO:0035166	IMP	PMID:15692571	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P08032	Spta1	Spectrin alpha chain, erythrocytic 1	GO:0030097	IMP	PMID:11920196	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P08032	Spta1	Spectrin alpha chain, erythrocytic 1	GO:0030097	IMP	PMID:6841965	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P08032	Spta1	Spectrin alpha chain, erythrocytic 1	GO:0030097	IMP	PMID:7059672	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P09026	Hoxb3	Homeobox protein Hox-B3	GO:0060216	IGI	PMID:17761289	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P09631	Hoxa9	Homeobox protein Hox-A9	GO:0060216	IGI	PMID:17761289	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P09671	Sod2	Superoxide dismutase [Mn], mitochondrial	GO:0030097	IMP	PMID:16219542	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P09671	Sod2	Superoxide dismutase [Mn], mitochondrial	GO:0030097	IMP	PMID:8790408	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P10284	Hoxb4	Homeobox protein Hox-B4	GO:0030097	IMP	PMID:14962901	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P10284	Hoxb4	Homeobox protein Hox-B4	GO:0060216	IGI	PMID:17761289	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P10417	Bcl2	Apoptosis regulator Bcl-2	GO:0030097	IMP	PMID:7812968	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13372	Vpreb1	Immunoglobulin iota chain	GO:0030097	IMP	PMID:10221657	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P15508	Sptb	Spectrin beta chain, erythrocytic	GO:0030097	IMP	PMID:9373273	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P17679	Gata1	Erythroid transcription factor	GO:0035162	IMP	PMID:9576834	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22091	Tal1	T-cell acute lymphocytic leukemia protein 1 homolog	GO:0030097	IDA	PMID:12485991	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22091	Tal1	T-cell acute lymphocytic leukemia protein 1 homolog	GO:0035162	IMP	PMID:15677556	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22091	Tal1	T-cell acute lymphocytic leukemia protein 1 homolog	GO:0035162	IMP	PMID:7624372	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22091	Tal1	T-cell acute lymphocytic leukemia protein 1 homolog	GO:0035162	IMP	PMID:7830794	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22091	Tal1	T-cell acute lymphocytic leukemia protein 1 homolog	GO:0035162	IMP	PMID:9269761	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22091	Tal1	T-cell acute lymphocytic leukemia protein 1 homolog	GO:0060216	IMP	PMID:18550854	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22091	Tal1	T-cell acute lymphocytic leukemia protein 1 homolog	GO:0060216	IMP	PMID:8861941	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23772	Gata3	Trans-acting T-cell-specific transcription factor GATA-3	GO:0035162	IGI	PMID:10631184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23772	Gata3	Trans-acting T-cell-specific transcription factor GATA-3	GO:0035162	IMP	PMID:7550312	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P23949	Zfp36l2	mRNA decay activator protein ZFP36L2	GO:0030097	IMP	PMID:19633199	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P25801	Lmo2	Rhombotin-2	GO:0035162	IGI	PMID:10631184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27467	Wnt3a	Protein Wnt-3a	GO:0030097	IDA	PMID:12717450	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31266	Rbpj	Recombining binding protein suppressor of hairless	GO:0030097	IMP	PMID:15689374	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P35918	Kdr	Vascular endothelial growth factor receptor 2	GO:0030097	IMP	PMID:15644447	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P36888	FLT3	Receptor-type tyrosine-protein kinase FLT3	GO:0030097	IDA	PMID:7507245	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P40645	Sox6	Transcription factor SOX-6	GO:0030097	IMP	PMID:16462943	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41163	Etv2	ETS translocation variant 2	GO:0030097	IDA	PMID:18462699	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P41778	Pbx1	Pre-B-cell leukemia transcription factor 1	GO:0035162	IMP	PMID:11468159	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42582	Nkx2-5	Homeobox protein Nkx-2.5	GO:0030097	IMP	PMID:10021345	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P43120	Hhex	Hematopoietically-expressed homeobox protein Hhex	GO:0030097	IMP	PMID:12791650	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P43120	Hhex	Hematopoietically-expressed homeobox protein Hhex	GO:0030097	IMP	PMID:15728128	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P46099	Klf1	Krueppel-like factor 1	GO:0035162	IMP	PMID:19409822	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P46099	Klf1	Krueppel-like factor 1	GO:0035162	IMP	PMID:7753194	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P51683	Ccr2	C-C chemokine receptor type 2	GO:0030097	IMP	PMID:9366570	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P55200	Kmt2a	Histone-lysine N-methyltransferase 2A	GO:0035162	IMP	PMID:9639506	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P59598	Asxl1	Polycomb group protein ASXL1	GO:0030097	IMP	PMID:19861679	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P70245	Ebp	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	GO:0030097	IMP	PMID:10987663	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97481	Epas1	Endothelial PAS domain-containing protein 1	GO:0030097	IMP	PMID:12750163	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97481	Epas1	Endothelial PAS domain-containing protein 1	GO:0030097	IMP	PMID:15626745	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97929	Brca2	Breast cancer type 2 susceptibility protein homolog	GO:0030097	IMP	PMID:16859999	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02248	Ctnnb1	Catenin beta-1	GO:0030097	IDA	PMID:12717450	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02858	Tek	Angiopoietin-1 receptor	GO:0030097	IMP	PMID:15260986	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02858	Tek	Angiopoietin-1 receptor	GO:0030097	IMP	PMID:9846489	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q03267	Ikzf1	DNA-binding protein Ikaros	GO:0030097	IMP	PMID:11805317	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q03347	Runx1	Runt-related transcription factor 1	GO:0035162	IMP	PMID:16174759	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q03347	Runx1	Runt-related transcription factor 1	GO:0060216	IMP	PMID:10207104	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08024	Cbfb	Core-binding factor subunit beta	GO:0060216	IMP	PMID:9159135	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08093	Cnn2	Calponin-2	GO:0030097	IMP	PMID:18617524	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08351	Mpl	Thrombopoietin receptor	GO:0060216	IMP	PMID:20711984	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q14B46	Rtkn2	Rhotekin-2	GO:0030097	IDA	PMID:11740862	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3TCH7	Cul4a	Cullin-4A	GO:0030097	IMP	PMID:18339895	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3TDK6	Rogdi	Protein rogdi homolog	GO:0030097	IDA	PMID:11740862	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3UHC0	Tnrc6c	Trinucleotide repeat-containing gene 6C protein	GO:0035162	IMP	PMID:22187428	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q4JK59	Tet2	Methylcytosine dioxygenase TET2	GO:0030097	IMP	PMID:21723200	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q4JK59	Tet2	Methylcytosine dioxygenase TET2	GO:0030097	IMP	PMID:21723201	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q4JK59	Tet2	Methylcytosine dioxygenase TET2	GO:0030097	IMP	PMID:21873190	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q5EBP3	Armc5	Armadillo repeat-containing protein 5	GO:0030097	IMP	PMID:28169274	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q60954	Meis1	Homeobox protein Meis1	GO:0030097	IMP	PMID:14713950	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q60954	Meis1	Homeobox protein Meis1	GO:0060216	IMP	PMID:15882575	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61221	Hif1a	Hypoxia-inducible factor 1-alpha	GO:0035162	IMP	PMID:16787915	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q6NZG4	Ddias	DNA damage-induced apoptosis suppressor protein	GO:0030097	IMP	PMID:17515607	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q6PAJ1	Bcr	Breakpoint cluster region protein	GO:0060216	IMP	PMID:7889565	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q6PD21	Shb	SH2 domain-containing adapter protein B	GO:0030097	IMP	PMID:16971391	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q7TS63	Zfat	Zinc finger protein ZFAT	GO:0030097	IMP	PMID:20660741	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BGB2	Ttc7a	Tetratricopeptide repeat protein 7A	GO:0030097	IMP	PMID:15155459	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BGW2	Wbp1l	WW domain binding protein 1-like	GO:0030097	IMP	PMID:31845480	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BL88	Zfp950	KRAB domain-containing protein	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BXC7	Zfp950	C2H2-type domain-containing protein	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BZ21	Kat6a	Histone acetyltransferase KAT6A	GO:0035162	IMP	PMID:16702405	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C118	Zfp950	KRAB domain-containing protein	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C1B2	Tiparp	Protein mono-ADP-ribosyltransferase TIPARP	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C4U3	Sfrp1	Secreted frizzled-related protein 1	GO:0030097	IMP	PMID:19664990	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C7V8	Ccdc134	Coiled-coil domain-containing protein 134	GO:0035162	IMP	PMID:29115376	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K2Z5	Zfp950	C2H2-type domain-containing protein	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8QZS3	Flcn	Folliculin	GO:0030097	IMP	PMID:21258407	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R0X7	Sgpl1	Sphingosine-1-phosphate lyase 1	GO:0030097	IMP	PMID:17143286	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VEE4	Rpa1	Replication protein A 70 kDa DNA-binding subunit	GO:0030097	IMP	PMID:15965476	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8WTY4	Ciapin1	Anamorsin	GO:0030097	IMP	PMID:14970183	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q925J9	Med1	Mediator of RNA polymerase II transcription subunit 1	GO:0035162	IMP	PMID:14500757	http://purl.obolibrary.org/obo/PR_000000001
